config,strategy,model,version,ev_id,arrival_time,charge_start_time,wait_time,soc_before_charging,config_num
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,3,2022-02-27 16:15:00,2022-02-27 16:30:00,0.25,89.40616538128239,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,4,2022-02-21 18:15:00,2022-02-21 23:30:00,5.25,68.78462331617565,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,4,2022-02-22 15:45:00,2022-02-23 04:15:00,12.5,87.00672317365779,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,4,2022-02-23 15:15:00,2022-02-23 21:45:00,6.5,81.9594257040318,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,4,2022-02-24 16:30:00,2022-02-24 22:00:00,5.5,90.69630071658887,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,4,2022-02-25 07:30:00,2022-02-26 03:45:00,20.25,84.05055739382325,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,4,2022-02-26 13:00:00,2022-02-26 13:15:00,0.25,87.89333582206164,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,4,2022-02-26 16:15:00,2022-02-26 16:30:00,0.25,84.88777281760837,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,4,2022-02-26 23:45:00,2022-02-27 03:45:00,4.0,84.69764803163497,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,4,2022-02-27 16:00:00,2022-02-27 16:15:00,0.25,84.14946930932004,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,5,2022-02-21 21:15:00,2022-02-22 04:15:00,7.0,70.1616789819472,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,5,2022-02-22 17:00:00,2022-02-22 20:15:00,3.25,81.881687484314,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,5,2022-02-23 18:00:00,2022-02-23 21:45:00,3.75,84.44930467089146,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,5,2022-02-24 17:30:00,2022-02-24 22:00:00,4.5,86.31386421965927,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,5,2022-02-25 17:15:00,2022-02-25 22:15:00,5.0,89.53048700424524,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,5,2022-02-26 16:00:00,2022-02-26 16:15:00,0.25,85.48346994351198,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,5,2022-02-26 22:00:00,2022-02-27 00:15:00,2.25,76.04357421438604,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,6,2022-02-21 19:00:00,2022-02-21 21:00:00,2.0,84.27218963742061,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,6,2022-02-22 17:30:00,2022-02-23 01:00:00,7.5,85.81343240396534,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,6,2022-02-23 17:30:00,2022-02-24 01:00:00,7.5,85.59976641651771,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,6,2022-02-24 17:30:00,2022-02-25 04:00:00,10.5,85.5554514926014,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,6,2022-02-25 18:15:00,2022-02-25 22:30:00,4.25,77.6552282351992,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,6,2022-02-26 13:30:00,2022-02-27 03:15:00,13.75,83.52110309530222,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,6,2022-02-27 13:15:00,2022-02-27 13:30:00,0.25,83.17319496387084,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,7,2022-02-21 17:15:00,2022-02-21 18:30:00,1.25,83.11463041720928,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,7,2022-02-22 16:30:00,2022-02-22 23:30:00,7.0,80.10846189177163,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,7,2022-02-23 18:00:00,2022-02-24 04:00:00,10.0,81.72157612501655,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,7,2022-02-24 16:15:00,2022-02-25 03:45:00,11.5,86.52293216379412,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,7,2022-02-25 16:15:00,2022-02-26 04:15:00,12.0,85.79022775613994,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,7,2022-02-26 13:15:00,2022-02-26 13:30:00,0.25,80.49729954919457,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,7,2022-02-26 16:00:00,2022-02-27 04:15:00,12.25,81.79216331962948,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,8,2022-02-21 16:00:00,2022-02-21 19:00:00,3.0,82.0720735423899,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,8,2022-02-22 12:30:00,2022-02-22 23:00:00,10.5,79.38872040594075,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,8,2022-02-23 18:15:00,2022-02-24 04:00:00,9.75,87.09773854626056,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,8,2022-02-24 15:30:00,2022-02-25 02:30:00,11.0,83.47180418567673,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,8,2022-02-25 13:30:00,2022-02-25 22:30:00,9.0,82.54728707154322,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,8,2022-02-26 11:30:00,2022-02-27 06:00:00,18.5,86.54271314538425,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,8,2022-02-27 09:30:00,2022-02-27 11:15:00,1.75,86.20040233047322,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,9,2022-02-21 17:30:00,2022-02-21 19:00:00,1.5,52.668786639272284,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,9,2022-02-22 17:45:00,2022-02-23 01:15:00,7.5,73.42538391959074,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,9,2022-02-23 11:15:00,2022-02-26 01:00:00,61.75,87.43077727803264,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,9,2022-02-24 17:45:00,2022-02-26 01:00:00,31.25,75.994483964801,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,9,2022-02-25 15:15:00,2022-02-26 01:00:00,9.75,64.94047619047618,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,9,2022-02-26 09:30:00,2022-02-27 03:15:00,17.75,87.35188320056491,2
Configuration 2,Opportunistic,Configuration 2 - Opportunistic Charging,balanced,9,2022-02-26 16:00:00,2022-02-27 03:15:00,11.25,75.28424468134621,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,0,2022-02-21 18:00:00,2022-02-22 00:00:00,6.0,51.505986746101826,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,0,2022-02-22 16:00:00,2022-02-22 20:00:00,4.0,60.0951459987946,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,0,2022-02-23 16:00:00,2022-02-24 00:00:00,8.0,62.065293875847956,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,0,2022-02-24 16:15:00,2022-02-26 00:00:00,31.75,87.58460083631881,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,0,2022-02-25 15:45:00,2022-02-26 00:00:00,8.25,76.10309586099537,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,1,2022-02-21 18:30:00,2022-02-22 00:00:00,5.5,38.80595035062713,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,1,2022-02-22 18:15:00,2022-02-22 23:30:00,5.25,59.090554984200374,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,1,2022-02-23 18:00:00,2022-02-25 00:00:00,30.0,84.72813300579959,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,1,2022-02-24 17:15:00,2022-02-25 00:00:00,6.75,70.27955452790297,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,2,2022-02-21 20:15:00,2022-02-22 02:45:00,6.5,53.82553508988862,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,2,2022-02-22 19:15:00,2022-02-22 21:30:00,2.25,71.18373999732279,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,2,2022-02-23 19:00:00,2022-02-24 02:15:00,7.25,67.60746132038032,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,2,2022-02-24 23:45:00,2022-02-26 00:15:00,24.5,87.91446955072117,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,2,2022-02-25 19:00:00,2022-02-26 00:15:00,5.25,75.7533408296346,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,3,2022-02-21 18:30:00,2022-02-21 18:45:00,0.25,66.29633259350149,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,3,2022-02-22 15:00:00,2022-02-23 03:15:00,12.25,86.6312510585439,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,3,2022-02-23 21:30:00,2022-02-23 21:45:00,0.25,84.53390879068506,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,3,2022-02-24 14:30:00,2022-02-25 00:00:00,9.5,84.32907305261553,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,3,2022-02-25 18:15:00,2022-02-25 19:00:00,0.75,90.25330815778128,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,3,2022-02-26 18:45:00,2022-02-27 05:15:00,10.5,87.21803785406304,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,3,2022-02-27 13:00:00,2022-02-27 13:15:00,0.25,86.91146663674702,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,3,2022-02-27 16:15:00,2022-02-27 16:30:00,0.25,89.40616538128239,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,4,2022-02-21 18:15:00,2022-02-21 18:30:00,0.25,68.78462331617565,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,4,2022-02-22 15:45:00,2022-02-24 00:00:00,32.25,87.00672317365779,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,4,2022-02-23 15:15:00,2022-02-24 00:00:00,8.75,68.96614887768959,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,4,2022-02-24 16:30:00,2022-02-24 21:00:00,4.5,90.69630071658887,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,4,2022-02-25 07:30:00,2022-02-26 00:00:00,16.5,84.05055739382325,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,4,2022-02-26 13:00:00,2022-02-26 13:15:00,0.25,87.89333582206164,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,4,2022-02-26 16:15:00,2022-02-26 16:30:00,0.25,84.88777281760837,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,4,2022-02-26 23:45:00,2022-02-27 03:45:00,4.0,84.69764803163497,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,4,2022-02-27 16:00:00,2022-02-27 16:15:00,0.25,84.14946930932004,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,5,2022-02-21 21:15:00,2022-02-21 21:30:00,0.25,70.1616789819472,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,5,2022-02-22 17:00:00,2022-02-23 00:00:00,7.0,69.63595905885387,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,5,2022-02-23 18:00:00,2022-02-23 18:15:00,0.25,84.44930467089146,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,5,2022-02-24 17:30:00,2022-02-25 03:15:00,9.75,86.31386421965927,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,5,2022-02-25 17:15:00,2022-02-25 19:00:00,1.75,89.53048700424524,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,5,2022-02-26 16:00:00,2022-02-27 03:15:00,11.25,85.48346994351198,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,5,2022-02-26 22:00:00,2022-02-27 03:15:00,5.25,70.76579643660824,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,6,2022-02-21 19:00:00,2022-02-21 19:15:00,0.25,73.90936074814552,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,6,2022-02-22 17:30:00,2022-02-23 00:00:00,6.5,85.81343240396534,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,6,2022-02-23 17:30:00,2022-02-23 19:15:00,1.75,85.59976641651771,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,6,2022-02-24 17:30:00,2022-02-25 02:30:00,9.0,85.5554514926014,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,6,2022-02-25 18:15:00,2022-02-25 19:00:00,0.75,77.6552282351992,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,6,2022-02-26 13:30:00,2022-02-27 03:15:00,13.75,83.52110309530222,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,6,2022-02-27 13:15:00,2022-02-27 13:30:00,0.25,83.17319496387084,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,7,2022-02-21 17:15:00,2022-02-22 00:00:00,6.75,45.255169756926925,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,7,2022-02-22 16:30:00,2022-02-22 16:45:00,0.25,80.10846189177163,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,7,2022-02-23 18:00:00,2022-02-24 00:00:00,6.0,81.72157612501655,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,7,2022-02-24 16:15:00,2022-02-24 20:30:00,4.25,86.52293216379412,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,7,2022-02-25 16:15:00,2022-02-26 00:00:00,7.75,85.79022775613994,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,7,2022-02-26 13:15:00,2022-02-26 13:30:00,0.25,80.49729954919457,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,7,2022-02-26 16:00:00,2022-02-26 17:00:00,1.0,81.79216331962948,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,8,2022-02-21 16:00:00,2022-02-21 17:30:00,1.5,82.07207354239206,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,8,2022-02-22 12:30:00,2022-02-23 01:15:00,12.75,75.60504864223093,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,8,2022-02-23 18:15:00,2022-02-23 18:30:00,0.25,87.09773854626056,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,8,2022-02-24 15:30:00,2022-02-25 00:00:00,8.5,83.47180418567673,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,8,2022-02-25 13:30:00,2022-02-25 13:45:00,0.25,82.54728707154322,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,8,2022-02-26 11:30:00,2022-02-27 03:00:00,15.5,86.54271314538425,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,8,2022-02-27 09:30:00,2022-02-27 11:15:00,1.75,86.20040233047322,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,9,2022-02-21 17:30:00,2022-02-22 00:00:00,6.5,33.44259616308179,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,9,2022-02-22 17:45:00,2022-02-22 20:00:00,2.25,54.04320409506531,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,9,2022-02-23 11:15:00,2022-02-24 00:00:00,12.75,59.20336406839668,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,9,2022-02-24 17:45:00,2022-02-26 02:15:00,32.5,85.08849932659369,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,9,2022-02-25 15:15:00,2022-02-26 02:15:00,11.0,74.03449155226886,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,9,2022-02-26 09:30:00,2022-02-26 17:00:00,7.5,87.35188320056491,2
Configuration 2,Flexible,Configuration 2 - Flexible Charging,balanced,9,2022-02-26 16:00:00,2022-02-26 17:00:00,1.0,75.28424468134621,2
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,0,2022-02-21 18:00:00,2022-02-21 20:30:00,2.5,79.57616218469839,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,0,2022-02-22 16:00:00,2022-02-22 16:15:00,0.25,91.44923498128307,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,0,2022-02-23 16:00:00,2022-02-23 16:15:00,0.25,93.64424124426903,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,0,2022-02-24 16:15:00,2022-02-24 16:30:00,0.25,94.40819584935969,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,0,2022-02-25 15:45:00,2022-02-25 18:00:00,2.25,88.51849502467655,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,0,2022-02-26 12:30:00,2022-02-26 12:45:00,0.25,87.60639207311286,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,0,2022-02-26 22:15:00,2022-02-26 22:15:00,0.0,89.0282992594062,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,0,2022-02-27 14:00:00,2022-02-27 14:15:00,0.25,89.06181025297364,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,1,2022-02-21 18:30:00,2022-02-21 18:30:00,0.0,51.87784577546376,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,1,2022-02-22 18:15:00,2022-02-22 20:30:00,2.25,71.37813668354686,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,1,2022-02-23 18:00:00,2022-02-23 19:45:00,1.75,91.42007607378562,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,1,2022-02-24 17:15:00,2022-02-24 17:30:00,0.25,85.55142152210337,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,1,2022-02-25 16:15:00,2022-02-25 16:30:00,0.25,90.17574106882176,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,1,2022-02-26 14:00:00,2022-02-26 16:00:00,2.0,89.52808367309683,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,1,2022-02-27 16:45:00,2022-02-27 19:00:00,2.25,87.04765645899968,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,2,2022-02-21 20:15:00,2022-02-21 20:15:00,0.0,62.15886842322197,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,2,2022-02-22 19:15:00,2022-02-22 19:30:00,0.25,89.64987157410134,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,2,2022-02-23 19:00:00,2022-02-23 19:15:00,0.25,86.35746132038032,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,2,2022-02-24 23:45:00,2022-02-25 19:00:00,19.25,91.50242402754995,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,2,2022-02-25 19:00:00,2022-02-25 19:00:00,0.0,79.3412953064634,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,2,2022-02-26 16:45:00,2022-02-26 17:00:00,0.25,87.01744100659853,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,2,2022-02-27 18:45:00,2022-02-27 19:00:00,0.25,90.47605689909916,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,3,2022-02-21 18:30:00,2022-02-21 21:15:00,2.75,77.40744370461267,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,3,2022-02-22 15:00:00,2022-02-22 15:15:00,0.25,88.66825179837761,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,3,2022-02-23 21:30:00,2022-02-23 21:45:00,0.25,84.53390879068508,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,3,2022-02-24 14:30:00,2022-02-24 14:45:00,0.25,86.22373569049269,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,3,2022-02-25 18:15:00,2022-02-25 18:30:00,0.25,90.2533081577813,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,3,2022-02-26 18:45:00,2022-02-26 19:00:00,0.25,87.21803785406307,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,3,2022-02-27 13:00:00,2022-02-27 13:15:00,0.25,86.91146663674705,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,3,2022-02-27 16:15:00,2022-02-27 17:00:00,0.75,89.4061653812824,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,4,2022-02-21 18:15:00,2022-02-21 18:15:00,0.0,34.908654323927564,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,4,2022-02-22 15:45:00,2022-02-22 17:15:00,1.5,82.38049377665523,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,4,2022-02-23 15:15:00,2022-02-23 15:30:00,0.25,81.9594257040318,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,4,2022-02-24 16:30:00,2022-02-24 17:00:00,0.5,90.69630071658887,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,4,2022-02-25 07:30:00,2022-02-25 07:45:00,0.25,86.3761387891721,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,4,2022-02-26 13:00:00,2022-02-26 13:15:00,0.25,87.89333582206164,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,4,2022-02-26 16:15:00,2022-02-26 16:30:00,0.25,84.88777281760837,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,4,2022-02-26 23:45:00,2022-02-26 23:45:00,0.0,85.24028369054878,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,4,2022-02-27 16:00:00,2022-02-27 16:15:00,0.25,84.14946930932004,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,4,2022-02-27 22:00:00,2022-02-27 22:00:00,0.0,75.59554489539131,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,5,2022-02-21 21:15:00,2022-02-21 21:15:00,0.0,29.69871601898422,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,5,2022-02-22 17:00:00,2022-02-22 19:30:00,2.5,52.32114424403901,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,5,2022-02-23 18:00:00,2022-02-23 20:45:00,2.75,84.44930467089146,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,5,2022-02-24 17:30:00,2022-02-24 18:30:00,1.0,86.31386421965927,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,5,2022-02-25 17:15:00,2022-02-25 18:30:00,1.25,89.53048700424524,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,5,2022-02-26 16:00:00,2022-02-26 22:00:00,6.0,85.48346994351198,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,5,2022-02-26 22:00:00,2022-02-26 22:00:00,0.0,70.76579643660824,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,5,2022-02-27 13:30:00,2022-02-27 14:15:00,0.75,89.79166253474646,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,6,2022-02-21 19:00:00,2022-02-21 21:30:00,2.5,46.13158297036774,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,6,2022-02-22 17:30:00,2022-02-22 17:30:00,0.0,76.38945981877761,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,6,2022-02-23 17:30:00,2022-02-23 17:45:00,0.25,85.59976641651771,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,6,2022-02-24 17:30:00,2022-02-24 20:30:00,3.0,85.5554514926014,3
