config,strategy,model,version,ev_id,arrival_time,charge_start_time,wait_time,soc_before_charging,config_num
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,6,2022-02-25 18:15:00,2022-02-25 18:30:00,0.25,77.6552282351992,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,6,2022-02-26 13:30:00,2022-02-26 13:45:00,0.25,83.52110309530222,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,6,2022-02-27 13:15:00,2022-02-27 13:30:00,0.25,83.17319496387084,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,6,2022-02-27 16:00:00,2022-02-27 16:00:00,0.0,78.35842196403571,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,7,2022-02-21 17:15:00,2022-02-21 17:30:00,0.25,83.11463041720928,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,7,2022-02-22 16:30:00,2022-02-22 16:45:00,0.25,80.10846189177163,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,7,2022-02-23 18:00:00,2022-02-23 18:15:00,0.25,81.72157612501655,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,7,2022-02-24 16:15:00,2022-02-24 16:30:00,0.25,86.52293216379412,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,7,2022-02-25 16:15:00,2022-02-25 16:30:00,0.25,85.79022775613994,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,7,2022-02-26 13:15:00,2022-02-26 13:30:00,0.25,80.49729954919457,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,7,2022-02-26 16:00:00,2022-02-26 16:00:00,0.0,82.26835379581996,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,7,2022-02-27 11:30:00,2022-02-27 11:45:00,0.25,81.20616878478127,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,8,2022-02-21 16:00:00,2022-02-21 16:00:00,0.0,45.148996619312975,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,8,2022-02-22 12:30:00,2022-02-22 12:45:00,0.25,79.38872040594075,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,8,2022-02-23 18:15:00,2022-02-23 18:30:00,0.25,87.09773854626056,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,8,2022-02-24 15:30:00,2022-02-24 15:45:00,0.25,83.47180418567673,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,8,2022-02-25 13:30:00,2022-02-25 13:45:00,0.25,82.54728707154322,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,8,2022-02-26 11:30:00,2022-02-26 11:45:00,0.25,86.54271314538425,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,8,2022-02-27 09:30:00,2022-02-27 09:45:00,0.25,86.20040233047322,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,8,2022-02-27 16:00:00,2022-02-27 16:15:00,0.25,86.67971811173761,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,9,2022-02-21 17:30:00,2022-02-21 17:30:00,0.0,40.58545330593895,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,9,2022-02-22 17:45:00,2022-02-22 18:15:00,0.5,72.25748980934962,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,9,2022-02-23 11:15:00,2022-02-23 11:30:00,0.25,89.56050692553954,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,9,2022-02-24 17:45:00,2022-02-24 18:00:00,0.25,88.56370668676836,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,9,2022-02-25 15:15:00,2022-02-25 15:30:00,0.25,88.94599222567516,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,9,2022-02-26 09:30:00,2022-02-26 09:45:00,0.25,87.35188320056491,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,9,2022-02-26 16:00:00,2022-02-26 16:15:00,0.25,87.9323614807813,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,9,2022-02-27 09:45:00,2022-02-27 10:00:00,0.25,87.31485209884069,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,9,2022-02-27 16:00:00,2022-02-27 16:45:00,0.75,93.91565213079512,3
Configuration 3,Uncoordinated,Configuration 3 - Uncoordinated Charging,balanced,9,2022-02-27 23:15:00,2022-02-27 23:15:00,0.0,87.87983832486368,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,0,2022-02-21 18:00:00,2022-02-22 06:30:00,12.5,67.01754385964911,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,0,2022-02-22 16:00:00,2022-02-22 22:00:00,6.0,65.13344550759884,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,0,2022-02-23 16:00:00,2022-02-25 01:45:00,33.75,93.64424124426901,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,0,2022-02-24 16:15:00,2022-02-25 01:45:00,9.5,88.05243709362871,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,0,2022-02-25 15:45:00,2022-02-25 23:00:00,7.25,77.7635370867839,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,1,2022-02-21 18:30:00,2022-02-21 19:00:00,0.5,56.19157126566009,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,1,2022-02-22 18:15:00,2022-02-23 07:00:00,12.75,85.16898635674745,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,1,2022-02-23 18:00:00,2022-02-24 22:30:00,28.5,84.18049868125857,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,1,2022-02-24 17:15:00,2022-02-24 22:30:00,5.25,69.73192020336194,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,1,2022-02-25 16:15:00,2022-02-26 06:15:00,14.0,88.46975277545171,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,2,2022-02-21 20:15:00,2022-02-22 03:15:00,7.0,75.90011028097584,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,2,2022-02-22 19:15:00,2022-02-22 21:45:00,2.5,77.14987157410133,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,2,2022-02-23 19:00:00,2022-02-23 21:45:00,2.75,75.44055630915697,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,2,2022-02-24 23:45:00,2022-02-25 00:45:00,1.0,79.63065924660145,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,2,2022-02-25 19:00:00,2022-02-25 22:45:00,3.75,75.33887127891342,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,3,2022-02-21 18:30:00,2022-02-22 02:45:00,8.25,78.22393901765243,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,3,2022-02-22 15:00:00,2022-02-22 21:45:00,6.75,88.66825179837758,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,3,2022-02-23 21:30:00,2022-02-24 04:15:00,6.75,84.53390879068506,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,3,2022-02-24 14:30:00,2022-02-25 01:00:00,10.5,86.22373569049266,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,3,2022-02-25 18:15:00,2022-02-25 22:30:00,4.25,90.25330815778128,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,3,2022-02-26 18:45:00,2022-02-26 23:30:00,4.75,87.21803785406304,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,3,2022-02-27 13:00:00,2022-02-27 13:15:00,0.25,86.91146663674702,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,3,2022-02-27 16:15:00,2022-02-27 17:00:00,0.75,89.40616538128239,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,4,2022-02-21 18:15:00,2022-02-21 20:45:00,2.5,68.78462331617565,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,4,2022-02-22 15:45:00,2022-02-23 02:15:00,10.5,87.00672317365779,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,4,2022-02-23 15:15:00,2022-02-23 23:45:00,8.5,81.40102011010806,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,4,2022-02-24 16:30:00,2022-02-24 19:45:00,3.25,90.69630071658887,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,4,2022-02-25 07:30:00,2022-02-26 02:30:00,19.0,84.05055739382325,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,4,2022-02-26 13:00:00,2022-02-26 13:15:00,0.25,87.89333582206164,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,4,2022-02-26 16:15:00,2022-02-26 16:30:00,0.25,84.88777281760837,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,4,2022-02-26 23:45:00,2022-02-27 04:15:00,4.5,84.69764803163507,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,4,2022-02-27 16:00:00,2022-02-27 16:15:00,0.25,84.14946930932004,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,5,2022-02-21 21:15:00,2022-02-22 01:00:00,3.75,70.1616789819472,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,5,2022-02-22 17:00:00,2022-02-22 21:45:00,4.75,81.881687484314,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,5,2022-02-23 18:00:00,2022-02-24 05:00:00,11.0,84.44930467089146,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,5,2022-02-24 17:30:00,2022-02-25 02:45:00,9.25,86.31386421965927,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,5,2022-02-25 17:15:00,2022-02-25 22:45:00,5.5,89.53048700424524,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,5,2022-02-26 16:00:00,2022-02-26 16:15:00,0.25,85.48346994351198,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,5,2022-02-26 22:00:00,2022-02-27 01:45:00,3.75,76.04357421438604,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,6,2022-02-21 19:00:00,2022-02-22 03:45:00,8.75,79.1871385259229,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,6,2022-02-22 17:30:00,2022-02-23 00:15:00,6.75,84.35242278174286,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,6,2022-02-23 17:30:00,2022-02-24 01:00:00,7.5,85.59976641651771,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,6,2022-02-24 17:30:00,2022-02-25 04:15:00,10.75,85.5554514926014,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,6,2022-02-25 18:15:00,2022-02-25 22:45:00,4.5,77.6552282351992,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,6,2022-02-26 13:30:00,2022-02-27 03:15:00,13.75,83.52110309530222,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,6,2022-02-27 13:15:00,2022-02-27 13:30:00,0.25,83.17319496387084,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,7,2022-02-21 17:15:00,2022-02-21 19:00:00,1.75,83.11463041720928,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,7,2022-02-22 16:30:00,2022-02-23 03:45:00,11.25,80.10846189177163,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,7,2022-02-23 18:00:00,2022-02-24 01:45:00,7.75,81.72157612501655,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,7,2022-02-24 16:15:00,2022-02-24 23:00:00,6.75,86.52293216379412,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,7,2022-02-25 16:15:00,2022-02-26 03:45:00,11.5,85.79022775613994,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,7,2022-02-26 13:15:00,2022-02-26 13:30:00,0.25,80.49729954919457,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,7,2022-02-26 16:00:00,2022-02-26 23:30:00,7.5,81.79216331962948,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,8,2022-02-21 16:00:00,2022-02-22 02:00:00,10.0,82.0720735423899,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,8,2022-02-22 12:30:00,2022-02-22 23:30:00,11.0,79.38872040594075,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,8,2022-02-23 18:15:00,2022-02-23 23:45:00,5.5,87.09773854626056,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,8,2022-02-24 15:30:00,2022-02-24 22:15:00,6.75,83.47180418567673,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,8,2022-02-25 13:30:00,2022-02-25 22:45:00,9.25,82.54728707154322,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,8,2022-02-26 11:30:00,2022-02-27 03:15:00,15.75,86.54271314538425,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,8,2022-02-27 09:30:00,2022-02-27 11:15:00,1.75,86.20040233047322,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,9,2022-02-21 17:30:00,2022-02-21 21:00:00,3.5,54.7052299735379,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,9,2022-02-22 17:45:00,2022-02-24 01:15:00,31.5,88.87726647694852,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,9,2022-02-23 11:15:00,2022-02-24 01:15:00,14.0,78.43777340248806,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,9,2022-02-24 17:45:00,2022-02-26 03:45:00,34.0,83.92925009681707,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,9,2022-02-25 15:15:00,2022-02-26 03:45:00,12.5,72.87524232249221,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,9,2022-02-26 09:30:00,2022-02-27 03:15:00,17.75,82.84617314210479,3
Configuration 3,Opportunistic,Configuration 3 - Opportunistic Charging,balanced,9,2022-02-26 16:00:00,2022-02-27 03:15:00,11.25,70.77853462288607,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,0,2022-02-21 18:00:00,2022-02-22 00:00:00,6.0,51.505986746101826,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,0,2022-02-22 16:00:00,2022-02-24 00:00:00,32.0,75.20223294683517,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,0,2022-02-23 16:00:00,2022-02-24 00:00:00,8.0,68.84647419110419,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,0,2022-02-24 16:15:00,2022-02-26 00:00:00,31.75,85.96839770000683,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,0,2022-02-25 15:45:00,2022-02-26 00:00:00,8.25,74.48689272468339,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,1,2022-02-21 18:30:00,2022-02-22 00:00:00,5.5,38.80595035062713,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,1,2022-02-22 18:15:00,2022-02-22 18:30:00,0.25,59.090554984200374,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,1,2022-02-23 18:00:00,2022-02-24 05:30:00,11.5,77.83089249590013,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,1,2022-02-24 17:15:00,2022-02-24 23:45:00,6.5,66.82903217658458,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,1,2022-02-25 16:15:00,2022-02-25 19:00:00,2.75,88.05052487939334,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,2,2022-02-21 20:15:00,2022-02-22 00:00:00,3.75,53.82553508988862,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,2,2022-02-22 19:15:00,2022-02-22 20:00:00,0.75,85.6976288862122,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,2,2022-02-23 19:00:00,2022-02-25 00:45:00,29.75,86.35746132038032,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,2,2022-02-24 23:45:00,2022-02-25 00:45:00,1.0,77.85988534793623,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,2,2022-02-25 19:00:00,2022-02-25 19:45:00,0.75,87.83887127891344,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,3,2022-02-21 18:30:00,2022-02-21 19:00:00,0.5,90.39164610576698,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,3,2022-02-22 15:00:00,2022-02-23 00:00:00,9.0,80.24492736134435,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,3,2022-02-23 21:30:00,2022-02-23 21:45:00,0.25,84.53390879068506,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,3,2022-02-24 14:30:00,2022-02-25 00:00:00,9.5,84.32907305261072,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,3,2022-02-25 18:15:00,2022-02-25 19:00:00,0.75,90.25330815778128,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,3,2022-02-26 18:45:00,2022-02-27 03:15:00,8.5,87.21803785406304,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,3,2022-02-27 13:00:00,2022-02-27 13:15:00,0.25,86.91146663674702,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,3,2022-02-27 16:15:00,2022-02-27 16:30:00,0.25,89.40616538128239,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,4,2022-02-21 18:15:00,2022-02-22 00:00:00,5.75,34.908654323927564,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,4,2022-02-22 15:45:00,2022-02-22 16:00:00,0.25,69.04716044332183,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,4,2022-02-23 15:15:00,2022-02-24 00:00:00,8.75,79.63384430868294,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,4,2022-02-24 16:30:00,2022-02-24 16:45:00,0.25,90.69630071658887,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,4,2022-02-25 07:30:00,2022-02-26 00:00:00,16.5,84.67172739310116,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,4,2022-02-26 13:00:00,2022-02-26 13:15:00,0.25,87.89333582206164,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,4,2022-02-26 16:15:00,2022-02-26 16:30:00,0.25,84.88777281760837,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,4,2022-02-26 23:45:00,2022-02-27 03:15:00,3.5,84.69764803163406,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,4,2022-02-27 16:00:00,2022-02-27 16:15:00,0.25,84.14946930932004,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,5,2022-02-21 21:15:00,2022-02-21 21:30:00,0.25,70.1616789819472,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,5,2022-02-22 17:00:00,2022-02-23 00:00:00,7.0,69.6359590588574,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,5,2022-02-23 18:00:00,2022-02-23 19:15:00,1.25,84.44930467089146,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,5,2022-02-24 17:30:00,2022-02-25 00:00:00,6.5,86.31386421965927,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,5,2022-02-25 17:15:00,2022-02-25 19:00:00,1.75,89.53048700424524,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,5,2022-02-26 16:00:00,2022-02-27 03:15:00,11.25,85.48346994351198,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,5,2022-02-26 22:00:00,2022-02-27 03:15:00,5.25,70.76579643660824,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,6,2022-02-21 19:00:00,2022-02-21 19:15:00,0.25,84.27218963742061,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,6,2022-02-22 17:30:00,2022-02-23 00:00:00,6.5,85.81343240396534,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,6,2022-02-23 17:30:00,2022-02-23 23:45:00,6.25,85.59976641651771,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,6,2022-02-24 17:30:00,2022-02-24 20:30:00,3.0,85.5554514926014,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,6,2022-02-25 18:15:00,2022-02-26 00:00:00,5.75,77.6552282351992,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,6,2022-02-26 13:30:00,2022-02-26 17:00:00,3.5,83.52110309530222,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,7,2022-02-21 17:15:00,2022-02-22 00:00:00,6.75,45.255169756926925,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,7,2022-02-22 16:30:00,2022-02-22 16:45:00,0.25,80.10846189177163,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,7,2022-02-23 18:00:00,2022-02-24 00:00:00,6.0,81.72157612501655,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,7,2022-02-24 16:15:00,2022-02-24 16:30:00,0.25,86.52293216379412,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,7,2022-02-25 16:15:00,2022-02-26 00:00:00,7.75,85.79022775613994,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,7,2022-02-26 13:15:00,2022-02-26 13:30:00,0.25,80.49729954919457,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,7,2022-02-26 16:00:00,2022-02-26 17:00:00,1.0,81.79216331962948,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,8,2022-02-21 16:00:00,2022-02-21 19:00:00,3.0,82.07207354239206,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,8,2022-02-22 12:30:00,2022-02-23 00:00:00,11.5,78.00975562759726,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,8,2022-02-23 18:15:00,2022-02-23 19:15:00,1.0,87.09773854626056,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,8,2022-02-24 15:30:00,2022-02-25 00:00:00,8.5,83.47180418567673,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,8,2022-02-25 13:30:00,2022-02-25 13:45:00,0.25,82.54728707154322,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,8,2022-02-26 11:30:00,2022-02-27 06:00:00,18.5,86.54271314538425,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,8,2022-02-27 09:30:00,2022-02-27 11:15:00,1.75,86.20040233047322,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,9,2022-02-21 17:30:00,2022-02-21 19:00:00,1.5,66.24021521070247,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,9,2022-02-22 17:45:00,2022-02-23 00:00:00,6.25,59.87835269944518,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,9,2022-02-23 11:15:00,2022-02-26 00:00:00,60.75,87.89124057736576,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,9,2022-02-24 17:45:00,2022-02-26 00:00:00,30.25,76.45494726413413,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,9,2022-02-25 15:15:00,2022-02-26 00:00:00,8.75,65.4009394898093,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,9,2022-02-26 09:30:00,2022-02-27 03:15:00,17.75,87.35188320056491,3
Configuration 3,Flexible,Configuration 3 - Flexible Charging,balanced,9,2022-02-26 16:00:00,2022-02-27 03:15:00,11.25,75.28424468134621,3
